epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,2399.79,1.03502,0.50983,0.97526,0.92135,0.94951,0.97774,0.74273,1.10068,0.46202,1.00108,0.000812,0.000812,0.000812
182,2412.91,1.0261,0.50785,0.97856,0.9267,0.94629,0.97564,0.73485,1.12655,0.45708,1.00802,0.0008054,0.0008054,0.0008054
183,2426.1,1.02581,0.50884,0.97804,0.9189,0.95163,0.9764,0.73587,1.14237,0.46808,1.01646,0.0007988,0.0007988,0.0007988
184,2439.25,1.03945,0.51531,0.98035,0.93389,0.9458,0.97682,0.73301,1.12494,0.46093,1.01096,0.0007922,0.0007922,0.0007922
185,2452.5,1.00361,0.49561,0.97149,0.92002,0.94824,0.97531,0.73686,1.10897,0.45792,1.00417,0.0007856,0.0007856,0.0007856
186,2465.57,1.0131,0.4958,0.97954,0.91137,0.95703,0.9781,0.74441,1.08289,0.4586,0.99598,0.000779,0.000779,0.000779
187,2478.95,1.01885,0.49742,0.97109,0.9134,0.95166,0.97563,0.73381,1.13522,0.46904,1.01829,0.0007724,0.0007724,0.0007724
188,2492.19,1.01853,0.49678,0.97546,0.92194,0.94582,0.97597,0.74216,1.09035,0.46432,0.99848,0.0007658,0.0007658,0.0007658
189,2505.22,1.0081,0.50417,0.9711,0.92991,0.93938,0.97531,0.73442,1.10667,0.45801,1.00665,0.0007592,0.0007592,0.0007592
190,2518.49,1.03171,0.50124,0.97894,0.91255,0.95795,0.97714,0.73849,1.09043,0.46151,1.00185,0.0007526,0.0007526,0.0007526
191,2531.89,1.01767,0.49602,0.97037,0.91306,0.95375,0.97351,0.73733,1.11081,0.45509,1.00753,0.000746,0.000746,0.000746
192,2545.45,1.01862,0.49497,0.96949,0.9088,0.95853,0.97713,0.74117,1.098,0.45624,0.99974,0.0007394,0.0007394,0.0007394
193,2558.76,1.01548,0.50182,0.96878,0.92456,0.93953,0.97424,0.73462,1.12329,0.45707,1.00699,0.0007328,0.0007328,0.0007328
194,2571.92,1.02083,0.50531,0.97656,0.91446,0.94999,0.97404,0.73406,1.11906,0.45644,1.01336,0.0007262,0.0007262,0.0007262
195,2585.49,1.03039,0.50195,0.97202,0.92288,0.94665,0.97663,0.742,1.10291,0.45428,1.00344,0.0007196,0.0007196,0.0007196
196,2598.78,1.00831,0.49094,0.97044,0.92735,0.93848,0.97613,0.73854,1.11384,0.455,1.00882,0.000713,0.000713,0.000713
197,2612.03,1.01428,0.49708,0.97281,0.92654,0.94385,0.9766,0.73596,1.11017,0.45257,1.00644,0.0007064,0.0007064,0.0007064
198,2625.05,1.0091,0.48907,0.97766,0.92743,0.94434,0.97723,0.73856,1.10784,0.45481,1.00474,0.0006998,0.0006998,0.0006998
199,2638.56,1.01461,0.49325,0.9739,0.90613,0.96387,0.97562,0.73966,1.09385,0.45375,1.00381,0.0006932,0.0006932,0.0006932
200,2651.78,1.01605,0.50349,0.97264,0.90584,0.96298,0.97649,0.73949,1.12159,0.45671,1.01351,0.0006866,0.0006866,0.0006866
201,2664.86,0.99659,0.48534,0.9726,0.91953,0.94336,0.97212,0.73417,1.11476,0.45914,1.01369,0.00068,0.00068,0.00068
202,2678.14,1.01793,0.50055,0.97238,0.92826,0.94131,0.97459,0.73901,1.12341,0.46112,1.01176,0.0006734,0.0006734,0.0006734
203,2691.38,1.02197,0.50117,0.97423,0.91708,0.95654,0.97409,0.7389,1.106,0.4587,1.00468,0.0006668,0.0006668,0.0006668
204,2704.7,1.01102,0.49342,0.97055,0.92668,0.94421,0.97468,0.74068,1.09208,0.46217,0.99971,0.0006602,0.0006602,0.0006602
205,2718.03,1.02495,0.49918,0.97515,0.92329,0.93994,0.97609,0.73653,1.09856,0.45931,1.004,0.0006536,0.0006536,0.0006536
206,2731.4,1.01268,0.48993,0.97097,0.92577,0.94385,0.97444,0.73828,1.09988,0.45332,1.00618,0.000647,0.000647,0.000647
207,2744.48,1.01999,0.50366,0.97534,0.90903,0.95654,0.97769,0.74178,1.09877,0.46072,1.00107,0.0006404,0.0006404,0.0006404
208,2757.81,1.02935,0.50131,0.97399,0.91071,0.95264,0.97657,0.74125,1.10732,0.46567,1.00482,0.0006338,0.0006338,0.0006338
209,2771.04,1.00945,0.49084,0.96916,0.90931,0.95963,0.97521,0.7389,1.11336,0.46482,1.00597,0.0006272,0.0006272,0.0006272
210,2784.24,1.0141,0.49474,0.97198,0.91461,0.95709,0.97664,0.74494,1.09136,0.46375,0.99751,0.0006206,0.0006206,0.0006206
211,2797.49,1.0011,0.49214,0.97116,0.91143,0.95975,0.97491,0.73962,1.10652,0.45561,1.00549,0.000614,0.000614,0.000614
212,2810.6,1.01774,0.49754,0.97011,0.91536,0.95264,0.97657,0.74275,1.09602,0.46141,0.99969,0.0006074,0.0006074,0.0006074
213,2823.66,0.99392,0.48041,0.96814,0.91498,0.95557,0.97542,0.74102,1.09801,0.45725,0.99904,0.0006008,0.0006008,0.0006008
214,2836.95,1.0046,0.48822,0.96936,0.92311,0.94375,0.97571,0.74123,1.10455,0.45741,1.00267,0.0005942,0.0005942,0.0005942
215,2850.11,0.99829,0.48733,0.97287,0.92744,0.94092,0.97575,0.74327,1.10291,0.45679,1.00381,0.0005876,0.0005876,0.0005876
216,2863.25,1.00722,0.48843,0.97115,0.92731,0.94062,0.97138,0.73724,1.10797,0.46919,1.00161,0.000581,0.000581,0.000581
217,2876.56,1.01042,0.48882,0.97064,0.92315,0.94429,0.97424,0.73819,1.10153,0.45766,1.0034,0.0005744,0.0005744,0.0005744
218,2889.78,1.0035,0.48548,0.96403,0.91652,0.95361,0.97366,0.73741,1.1217,0.46839,1.01072,0.0005678,0.0005678,0.0005678
219,2903.05,1.01215,0.48764,0.97049,0.91542,0.95361,0.97569,0.74157,1.1049,0.45641,1.00325,0.0005612,0.0005612,0.0005612
220,2916.16,0.99547,0.47872,0.96801,0.91774,0.95166,0.97588,0.7424,1.10642,0.4573,1.00236,0.0005546,0.0005546,0.0005546
221,2929.45,0.99816,0.47794,0.96458,0.92364,0.94336,0.97606,0.74164,1.10498,0.45856,1.00046,0.000548,0.000548,0.000548
222,2942.96,1.0001,0.48762,0.96503,0.9232,0.95086,0.9765,0.74189,1.103,0.45063,1.00183,0.0005414,0.0005414,0.0005414
223,2956.25,1.01389,0.49146,0.96705,0.92,0.94873,0.97773,0.74263,1.08841,0.44583,0.99803,0.0005348,0.0005348,0.0005348
224,2969.72,1.01167,0.48886,0.96939,0.9265,0.94141,0.97733,0.74173,1.11555,0.45373,1.00746,0.0005282,0.0005282,0.0005282
225,2983.09,1.0072,0.4908,0.96878,0.92907,0.94189,0.97669,0.7456,1.09301,0.4496,1.0007,0.0005216,0.0005216,0.0005216
226,2996.4,1.01767,0.49338,0.97173,0.92582,0.94238,0.97786,0.74468,1.09672,0.45333,1.00393,0.000515,0.000515,0.000515
227,3009.61,1.01187,0.49192,0.97582,0.92919,0.94182,0.97669,0.73952,1.12459,0.45183,1.01373,0.0005084,0.0005084,0.0005084
228,3022.85,1.0119,0.49173,0.96807,0.93068,0.93604,0.97681,0.74327,1.11606,0.45584,1.01027,0.0005018,0.0005018,0.0005018
229,3036.04,1.00209,0.48262,0.96406,0.91114,0.96387,0.97446,0.738,1.09842,0.44773,1.00141,0.0004952,0.0004952,0.0004952
230,3049.45,1.00538,0.48853,0.96468,0.91935,0.94971,0.97727,0.74169,1.11184,0.44749,1.00779,0.0004886,0.0004886,0.0004886
231,3062.62,1.00551,0.48303,0.97265,0.92393,0.94189,0.97802,0.74416,1.09241,0.44671,1.0016,0.000482,0.000482,0.000482
232,3075.95,0.98659,0.47925,0.95852,0.9269,0.94238,0.977,0.74535,1.09028,0.45176,1.00009,0.0004754,0.0004754,0.0004754
233,3088.9,0.99456,0.4836,0.97152,0.93064,0.93555,0.97684,0.74613,1.08586,0.4549,0.99812,0.0004688,0.0004688,0.0004688
234,3102.04,0.99234,0.47589,0.96521,0.91646,0.95068,0.97731,0.74309,1.10675,0.44957,1.00446,0.0004622,0.0004622,0.0004622
235,3115.11,0.99043,0.4797,0.96756,0.92198,0.94047,0.97518,0.73903,1.12044,0.45217,1.01056,0.0004556,0.0004556,0.0004556
236,3128.08,0.98693,0.4731,0.96428,0.91329,0.9502,0.9747,0.74353,1.08261,0.456,0.99676,0.000449,0.000449,0.000449
237,3141.1,0.97419,0.47001,0.96426,0.91723,0.94693,0.9763,0.74452,1.0959,0.45648,0.99855,0.0004424,0.0004424,0.0004424
238,3154.33,0.98744,0.47696,0.96403,0.91803,0.94873,0.97552,0.7421,1.10891,0.45368,1.00391,0.0004358,0.0004358,0.0004358
239,3167.75,1.01688,0.49335,0.96508,0.90988,0.95752,0.97327,0.73928,1.11227,0.45644,1.00497,0.0004292,0.0004292,0.0004292
240,3180.92,1.0005,0.48747,0.97383,0.90638,0.95996,0.9711,0.73542,1.10179,0.46486,1.00446,0.0004226,0.0004226,0.0004226
241,3194.18,1.00792,0.48991,0.96931,0.93012,0.93994,0.97416,0.73751,1.09509,0.45381,1.00071,0.000416,0.000416,0.000416
242,3207.22,0.97083,0.47056,0.96212,0.91172,0.96143,0.97426,0.73953,1.10807,0.4475,1.0056,0.0004094,0.0004094,0.0004094
243,3220.51,1.00344,0.48422,0.9681,0.93083,0.93945,0.97503,0.74039,1.10054,0.45282,1.00262,0.0004028,0.0004028,0.0004028
244,3233.81,1.01286,0.48638,0.96777,0.92617,0.94531,0.97709,0.74059,1.10328,0.44534,1.00433,0.0003962,0.0003962,0.0003962
245,3247.21,0.99905,0.48057,0.96038,0.92936,0.94385,0.9759,0.74162,1.11009,0.44296,1.00603,0.0003896,0.0003896,0.0003896
246,3260.39,0.98568,0.47503,0.96345,0.93107,0.94238,0.97529,0.74454,1.09957,0.44257,1.00191,0.000383,0.000383,0.000383
247,3273.64,0.97903,0.4661,0.95853,0.92948,0.93994,0.97428,0.74091,1.11366,0.45717,1.00955,0.0003764,0.0003764,0.0003764
248,3286.95,0.98616,0.47397,0.96518,0.93311,0.93506,0.97604,0.74173,1.10922,0.46189,1.00584,0.0003698,0.0003698,0.0003698
249,3299.95,0.97567,0.47252,0.9618,0.9152,0.95215,0.97481,0.74201,1.10438,0.46265,1.00289,0.0003632,0.0003632,0.0003632
250,3312.95,0.97841,0.46935,0.96411,0.92356,0.94141,0.97656,0.74357,1.10331,0.45325,1.00311,0.0003566,0.0003566,0.0003566
251,3326.15,0.99505,0.47312,0.96343,0.92545,0.94678,0.97571,0.73947,1.11355,0.45279,1.00621,0.00035,0.00035,0.00035
252,3339.31,0.99211,0.47895,0.96293,0.92309,0.94873,0.97633,0.7418,1.10609,0.45419,1.00286,0.0003434,0.0003434,0.0003434
253,3352.28,0.97361,0.46291,0.96504,0.91555,0.95508,0.97467,0.74107,1.10635,0.44695,1.00412,0.0003368,0.0003368,0.0003368
254,3365.59,0.99394,0.47761,0.9604,0.933,0.93834,0.97582,0.74302,1.10413,0.45138,1.00288,0.0003302,0.0003302,0.0003302
255,3378.76,0.99208,0.47783,0.95737,0.93133,0.94032,0.97657,0.74333,1.09826,0.4461,1.0006,0.0003236,0.0003236,0.0003236
256,3391.86,0.97736,0.46608,0.96454,0.91489,0.95527,0.97644,0.74495,1.08317,0.45043,0.99557,0.000317,0.000317,0.000317
257,3404.98,0.9895,0.47866,0.96394,0.92526,0.94906,0.97699,0.74581,1.08243,0.44597,0.99386,0.0003104,0.0003104,0.0003104
258,3418.2,0.9913,0.47313,0.96091,0.92648,0.9458,0.97701,0.74523,1.10158,0.44398,1.00164,0.0003038,0.0003038,0.0003038
259,3431.46,0.98693,0.47361,0.96118,0.92706,0.94326,0.97485,0.74271,1.09819,0.44721,1.00177,0.0002972,0.0002972,0.0002972
260,3444.7,0.98468,0.47267,0.9612,0.92398,0.94357,0.97615,0.74345,1.09795,0.44965,1.00181,0.0002906,0.0002906,0.0002906
261,3457.93,0.98368,0.46675,0.9655,0.92536,0.94434,0.97535,0.74292,1.09968,0.45456,1.00376,0.000284,0.000284,0.000284
262,3471.24,0.97741,0.47152,0.95681,0.92536,0.94385,0.97642,0.744,1.09726,0.45679,1.00181,0.0002774,0.0002774,0.0002774
263,3484.54,0.97821,0.46866,0.96216,0.92913,0.93945,0.97493,0.74096,1.10435,0.45417,1.00387,0.0002708,0.0002708,0.0002708
264,3497.83,0.96934,0.46666,0.95813,0.92719,0.94519,0.97534,0.74027,1.09921,0.45452,1.00242,0.0002642,0.0002642,0.0002642
265,3511.07,0.97223,0.47109,0.95721,0.91337,0.95557,0.97541,0.74249,1.09365,0.44778,1.00082,0.0002576,0.0002576,0.0002576
266,3524.4,0.98663,0.47797,0.96049,0.93017,0.93506,0.97579,0.74206,1.10501,0.45352,1.00497,0.000251,0.000251,0.000251
267,3537.61,0.99466,0.47697,0.96172,0.92515,0.94043,0.97515,0.74086,1.10701,0.4493,1.00671,0.0002444,0.0002444,0.0002444
268,3550.78,0.96792,0.46804,0.96165,0.91995,0.94287,0.97538,0.74186,1.11206,0.46093,1.00645,0.0002378,0.0002378,0.0002378
269,3564.23,0.96798,0.462,0.95294,0.9256,0.9375,0.97415,0.739,1.10858,0.44963,1.00661,0.0002312,0.0002312,0.0002312
270,3577.34,0.9734,0.47166,0.96082,0.91447,0.95117,0.97533,0.74146,1.10902,0.44787,1.0081,0.0002246,0.0002246,0.0002246
271,3590.65,0.98665,0.46977,0.95904,0.91512,0.95068,0.97406,0.73994,1.1096,0.45141,1.00555,0.000218,0.000218,0.000218
272,3603.57,0.96366,0.46208,0.95952,0.9223,0.94472,0.97418,0.74246,1.10297,0.4566,1.00458,0.0002114,0.0002114,0.0002114
273,3616.7,0.9704,0.46627,0.95561,0.90951,0.95701,0.97427,0.74065,1.10569,0.45364,1.00602,0.0002048,0.0002048,0.0002048
274,3629.86,0.96884,0.46867,0.95851,0.92388,0.94189,0.97282,0.73972,1.09707,0.4508,1.00407,0.0001982,0.0001982,0.0001982
275,3642.94,0.95592,0.45841,0.9577,0.92435,0.94272,0.9746,0.74164,1.0984,0.44946,1.00162,0.0001916,0.0001916,0.0001916
276,3656,0.96815,0.46716,0.96487,0.92705,0.94043,0.97466,0.74155,1.09468,0.4503,1.00077,0.000185,0.000185,0.000185
277,3669.12,0.96783,0.46099,0.95291,0.92935,0.93994,0.97434,0.74102,1.09462,0.44453,1.00122,0.0001784,0.0001784,0.0001784
278,3682.2,0.97864,0.46718,0.9598,0.92811,0.93994,0.97422,0.73986,1.09915,0.44937,1.00385,0.0001718,0.0001718,0.0001718
279,3695.58,0.97413,0.46016,0.95291,0.92938,0.93813,0.97413,0.74058,1.09927,0.44919,1.00276,0.0001652,0.0001652,0.0001652
280,3708.84,0.96585,0.46699,0.95322,0.9327,0.93701,0.97537,0.74412,1.09303,0.44954,1.00148,0.0001586,0.0001586,0.0001586
281,3722.2,0.98613,0.46532,0.96164,0.93236,0.93604,0.97466,0.74175,1.09955,0.44876,1.00427,0.000152,0.000152,0.000152
282,3735.5,0.97804,0.46715,0.95752,0.90793,0.95818,0.97465,0.74183,1.09846,0.45014,1.00472,0.0001454,0.0001454,0.0001454
283,3748.99,0.98599,0.46552,0.95431,0.91133,0.95557,0.97408,0.74107,1.09723,0.45265,1.00353,0.0001388,0.0001388,0.0001388
284,3762.48,0.96027,0.46333,0.95115,0.92838,0.93701,0.97383,0.74145,1.0991,0.4518,1.00352,0.0001322,0.0001322,0.0001322
285,3775.81,0.97513,0.45784,0.95757,0.92932,0.93799,0.97337,0.74134,1.09681,0.45455,1.00248,0.0001256,0.0001256,0.0001256
286,3789.09,0.96386,0.45667,0.95833,0.90796,0.95947,0.9728,0.74068,1.09862,0.45221,1.0042,0.000119,0.000119,0.000119
287,3802.29,0.98559,0.47095,0.95994,0.90995,0.9572,0.97416,0.74204,1.10043,0.4525,1.00316,0.0001124,0.0001124,0.0001124
288,3815.58,0.96183,0.46338,0.95028,0.90919,0.95996,0.97522,0.74262,1.10087,0.44995,1.00379,0.0001058,0.0001058,0.0001058
289,3828.76,0.96841,0.46783,0.95856,0.90974,0.95605,0.97495,0.74223,1.09888,0.44814,1.0027,9.92e-05,9.92e-05,9.92e-05
290,3842.03,0.97529,0.46568,0.9533,0.91536,0.95046,0.97589,0.74245,1.10311,0.44834,1.005,9.26e-05,9.26e-05,9.26e-05
291,3856.43,0.95937,0.44425,0.96279,0.92904,0.93979,0.97532,0.74142,1.10373,0.44463,1.0062,8.6e-05,8.6e-05,8.6e-05
292,3869.28,0.96933,0.44299,0.96877,0.92805,0.93799,0.97597,0.73976,1.11425,0.45002,1.00913,7.94e-05,7.94e-05,7.94e-05
293,3881.99,0.96331,0.44127,0.96467,0.90846,0.95941,0.97612,0.74071,1.10945,0.45476,1.00551,7.28e-05,7.28e-05,7.28e-05
294,3894.77,0.94977,0.43706,0.95908,0.92345,0.94239,0.9764,0.74112,1.10854,0.45546,1.00541,6.62e-05,6.62e-05,6.62e-05
295,3907.65,0.95163,0.43842,0.95668,0.93068,0.93747,0.97586,0.74175,1.10276,0.45255,1.00398,5.96e-05,5.96e-05,5.96e-05
296,3920.47,0.95266,0.44241,0.95842,0.93236,0.93561,0.97475,0.74094,1.10515,0.45101,1.0049,5.3e-05,5.3e-05,5.3e-05
297,3933.33,0.95549,0.43835,0.9582,0.92685,0.94092,0.97472,0.74108,1.10907,0.45172,1.00655,4.64e-05,4.64e-05,4.64e-05
298,3946.14,0.94709,0.43568,0.9548,0.92882,0.94043,0.97561,0.7421,1.10863,0.45036,1.0071,3.98e-05,3.98e-05,3.98e-05
299,3958.97,0.9471,0.4344,0.95775,0.92917,0.93945,0.97558,0.7421,1.10835,0.44962,1.00725,3.32e-05,3.32e-05,3.32e-05
300,3971.82,0.94868,0.43972,0.95481,0.9323,0.93468,0.97567,0.7428,1.10719,0.44929,1.00657,2.66e-05,2.66e-05,2.66e-05
